36829.0,17470.0
36739.0,17445.0
36741.0,17225.0
36887.0,18045.0
36709.0,17125.0
36559.0,18085.0
36978.0,17745.0
36740.0,17360.0
36619.0,16980.0
36860.0,17190.0
36980.0,18775.0
36740.0,16860.0
36466.0,17825.0
36832.0,18385.0
36859.0,16485.0
36858.0,17410.0
36677.0,17170.0
36797.0,17810.0
36829.0,18205.0
37010.0,16740.0
37011.0,16410.0
36680.0,16205.0
36800.0,16885.0
36740.0,17705.0
36647.0,17625.0
36892.0,17630.0
36770.0,15815.0
36858.0,17470.0
36949.0,17150.0
36856.0,17365.0
36650.0,16470.0
36773.0,17815.0
36620.0,17640.0
36771.0,17390.0
36467.0,17130.0
36558.0,17840.0
36742.0,18070.0
36891.0,16485.0
36618.0,17455.0
36648.0,18180.0
36831.0,18365.0
37012.0,17035.0
36767.0,17390.0
36768.0,16395.0
36768.0,16415.0
36799.0,17400.0
36680.0,17200.0
36500.0,17110.0
36649.0,18295.0
36560.0,18420.0
36737.0,18035.0
37157.0,16670.0
36407.0,17660.0
36891.0,18005.0
36770.0,17750.0
36827.0,17395.0
36739.0,17870.0
36769.0,17400.0
36891.0,18530.0
36889.0,17140.0
36946.0,18220.0
36889.0,16925.0
36888.0,17135.0
36649.0,16940.0
36652.0,17910.0
36768.0,17640.0
36649.0,17895.0
36470.0,16455.0
36890.0,17860.0
36709.0,17070.0
36798.0,17115.0
36648.0,17235.0
36649.0,16915.0
36952.0,16795.0
36706.0,17800.0
36500.0,17625.0
36740.0,17910.0
36680.0,19200.0
36741.0,17530.0
36891.0,18260.0
36802.0,16615.0
36767.0,18755.0
37012.0,17875.0
36769.0,17595.0
36860.0,17775.0
36923.0,17555.0
36709.0,17395.0
36619.0,18225.0
36526.0,16245.0
36738.0,18760.0
36710.0,17495.0
36709.0,16900.0
36799.0,17850.0
36555.0,17165.0
36982.0,17780.0
36679.0,19245.0
36921.0,17340.0
36740.0,16465.0
36737.0,18110.0
36858.0,16910.0
36679.0,15360.0
37042.0,16875.0
36588.0,16715.0
36888.0,17680.0
36737.0,18410.0
36647.0,16920.0
36501.0,18115.0
36773.0,17100.0
36711.0,17805.0
36707.0,17735.0
36920.0,17145.0
36770.0,17120.0
36709.0,16800.0
36767.0,18145.0
36739.0,17190.0
36706.0,17135.0
36771.0,17135.0
36801.0,16800.0
36678.0,16650.0
36887.0,15695.0
36921.0,15505.0
37072.0,18360.0
36859.0,17195.0
36799.0,16740.0
36738.0,16440.0
36557.0,17450.0
36892.0,16945.0
36620.0,18300.0
36771.0,18925.0
36860.0,17880.0
36861.0,17345.0
36737.0,18105.0
36801.0,17265.0
36678.0,18140.0
36859.0,17820.0
36802.0,17380.0
36557.0,17890.0
36950.0,17155.0
36922.0,19040.0
36862.0,17330.0
36891.0,17885.0
36618.0,18125.0
36830.0,16480.0
36769.0,18050.0
36469.0,19250.0
36531.0,17870.0
36738.0,18360.0
36588.0,18355.0
37072.0,18075.0
36768.0,16865.0
36889.0,18415.0
36677.0,16265.0
36530.0,18530.0
36619.0,16415.0
36587.0,18355.0
36648.0,17915.0
36858.0,17860.0
36892.0,17385.0
36767.0,17445.0
36771.0,16615.0
36710.0,16895.0
36676.0,17840.0
36559.0,17320.0
36679.0,16980.0
36620.0,18925.0
36770.0,17960.0
36797.0,17215.0
36917.0,18340.0
36708.0,16210.0
36617.0,16880.0
36678.0,18335.0
36921.0,18160.0
36651.0,18195.0
36679.0,18305.0
36738.0,18280.0
36890.0,18130.0
36799.0,17590.0
36859.0,17210.0
36799.0,16380.0
36620.0,17660.0
36554.0,18095.0
36920.0,19045.0
36647.0,18155.0
36498.0,18095.0
36770.0,19085.0
36558.0,18640.0
36526.0,18380.0
36678.0,17275.0
36738.0,17830.0
36949.0,18430.0
36651.0,18470.0
36709.0,18325.0
36682.0,17415.0
36559.0,16970.0
36498.0,18570.0
36588.0,16230.0
36800.0,17760.0
